,Velo,SpinRate,HorzBreak,InducedVertBreak,InPlay
79,0.7797202797202798,0.47614801604993306,0.5765407554671969,0.6947308132875143,1.0
80,0.770979020979021,0.5122603655818101,0.6868787276341948,0.6955899198167239,0.0
81,0.7932692307692311,0.5127061970575122,0.5606361829025845,0.6818442153493699,0.0
82,0.815340909090909,0.5078020508247882,0.6504307488402916,0.7348224513172965,0.0
83,0.8017919580419581,0.4083816317432011,0.5854870775347913,0.6546391752577319,0.0
84,0.7711975524475523,0.505127061970575,0.3071570576540755,0.7832187857961053,1.0
85,0.8092220279720277,0.4101649576460098,0.35685884691848907,0.7419816723940434,0.0
86,0.8317307692307689,0.49264378065091396,0.6129887342611,0.44129438717067576,0.0
87,0.8946678321678323,0.6348640213999108,0.5493704440026508,0.8164375715922108,1.0
88,0.6195367132867133,0.2929112795363352,0.6434724983432737,0.4977090492554409,1.0
89,0.6831293706293706,0.299598751671868,0.6693174287607687,0.4232531500572737,0.0
90,0.7854020979020981,0.43067320552831023,0.44897282968853547,0.693012600229095,0.0
91,0.8734702797202794,0.48461881408827456,0.7567925778661366,0.47938144329896903,0.0
92,0.7819055944055944,0.5769059295586267,0.7544731610337971,0.6580756013745703,0.0
93,0.8868006993006989,0.41551493535443595,0.5400927766732936,0.7313860252004581,0.0
94,0.8531468531468531,0.5095853767275969,0.7468522200132539,0.45045819014891175,0.0
95,0.8258304195804194,0.42175657601426664,0.7829688535453942,0.41065292096219924,0.0
96,0.8295454545454544,0.6375390102541239,0.43803843605036447,0.6964490263459335,0.0
97,0.829763986013986,0.47570218457423097,0.32637508283631544,0.740549828178694,1.0
98,0.8605769230769231,0.22826571555951847,0.3190854870775348,0.6509163802978235,0.0
99,0.763986013986014,0.5176103432902364,0.8515573227302851,0.4705040091638029,0.0
100,0.8181818181818181,0.42175657601426664,0.3681245858184228,0.7030355097365406,1.0
101,0.8192744755244756,0.5189478377173429,0.4526176275679258,0.8502290950744559,0.0
102,0.8354458041958039,0.5300936246098975,0.34791252485089463,0.7958190148911798,0.0
103,0.8090034965034965,0.5537226928221133,0.536779324055666,0.7414089347079037,0.0
104,0.7939248251748248,0.5956308515381186,0.3250497017892644,0.7250859106529208,0.0
105,0.8358828671328669,0.6362015158270173,0.6610337972166997,0.7754868270332187,0.0
106,0.8468094405594402,0.5733392777530093,0.4665341285619615,0.6712485681557846,0.0
107,0.8321678321678319,0.6348640213999108,0.7243207422133864,0.5355097365406642,0.0
108,0.7795017482517481,0.5234061524743647,0.6467859509609013,0.7359679266895762,0.0
109,0.7998251748251748,0.4453856442264824,0.6017229953611664,0.6990263459335624,0.0
110,0.8424388111888115,0.32189032545697727,0.33267064280980785,0.6764032073310423,0.0
111,0.8424388111888115,0.6544806063308068,0.5702451954937044,0.8410652920962198,0.0
112,0.6789772727272727,0.4725813642443156,0.6636845593108018,0.6554982817869415,0.0
113,0.747159090909091,0.5898350423539902,0.27634194831013914,0.9968499427262313,0.0
114,0.8105332167832169,0.42487739634418187,0.441351888667992,0.7746277205040091,0.0
115,0.7631118881118881,0.49843958983504233,0.26872100728959575,0.838487972508591,1.0
116,0.8520541958041961,0.6009808292465448,0.697481776010603,0.6855670103092784,0.0
117,0.7255244755244754,0.5332144449398126,0.8320079522862822,0.7520045819014891,0.0
118,0.7930506993006994,0.6090057958091841,0.5159045725646123,0.7531500572737686,0.0
119,0.7788461538461535,0.4538564422648239,0.6971504307488403,0.5294959908361969,1.0
120,0.8124999999999998,0.5260811413285778,0.5235255135851558,0.8256013745704467,0.0
121,0.861013986013986,0.4547481052162282,0.6242544731610338,0.6950171821305842,0.0
122,0.8863636363636365,0.570218457423094,0.5709078860172299,0.7477090492554409,0.0
123,0.7467220279720279,0.4257690592955863,0.7611000662690524,0.5240549828178693,0.0
124,0.8380681818181819,0.5884975479268837,0.5825049701789264,0.8015463917525772,0.0
125,0.8177447552447552,0.48372715113687026,0.9065606361829026,0.5718785796105383,1.0
126,0.7685751748251748,0.4551939366919304,0.7408880053015241,0.5091638029782359,0.0
127,0.848339160839161,0.39010254123941146,0.8459244532803181,0.5246277205040091,0.0
128,0.7742569930069931,0.4948729380294249,0.4937044400265076,0.7333906071019471,0.0
129,0.7521853146853146,0.4600980829246545,0.7183565275016568,0.7800687285223367,0.0
130,0.798513986013986,0.4279982166740972,0.6603711066931743,0.542955326460481,1.0
131,0.8951048951048952,0.6076683013820776,0.42842942345924456,0.7414089347079037,0.0
132,0.7742569930069931,0.5135978600089166,0.3277004638833665,0.8350515463917525,1.0
133,0.809659090909091,0.6375390102541239,0.3598409542743539,0.7485681557846505,0.0
134,0.8570804195804194,0.633080695497102,0.6978131212723657,0.5721649484536082,0.0
135,0.7856206293706294,0.4792688363798484,0.5003313452617628,0.5392325315005727,0.0
136,0.8031031468531469,0.5724476148016049,0.33631544068919816,0.5798969072164948,0.0
137,0.7139423076923075,0.4765938475256353,0.7133863485752154,0.6219931271477662,0.0
138,0.809659090909091,0.5113687026304057,0.40821736249171636,0.8341924398625429,0.0
139,0.7666083916083914,0.4021399910833705,0.7163684559310801,0.5031500572737685,0.0
140,0.7963286713286715,0.4957646009808292,0.7034459907223327,0.5183276059564719,1.0
141,0.8173076923076923,0.6063308069549711,0.6398277004638834,0.7373997709049254,1.0
142,0.8494318181818181,0.495318769505127,0.6487740225314778,0.722508591065292,0.0
143,0.8531468531468531,0.4859563085153812,0.7501656726308814,0.5546964490263459,1.0
144,0.8020104895104894,0.4293357111012037,0.26408217362491715,0.7454180985108819,1.0
145,0.7808129370629369,0.4355773517610343,0.40722332670642813,0.7419816723940434,0.0
146,0.8317307692307689,0.5461435577351761,0.7196819085487077,0.7560137457044673,0.0
147,0.7655157342657339,0.6054391440035667,0.2011265738899934,0.6709621993127147,0.0
148,0.8251748251748252,0.4097191261703076,0.7382372432074222,0.6406071019473081,0.0
149,0.8771853146853144,0.5465893892108782,0.4983432736911862,0.7004581901489118,0.0
150,0.7827797202797202,0.3522068658047258,0.6673293571901922,0.5469644902634593,1.0
151,0.9431818181818181,0.45608559964333484,0.6358515573227304,0.4223940435280641,0.0
152,0.717438811188811,0.5189478377173429,0.39165009940357853,0.7262313860252003,0.0
153,0.7657342657342656,0.4801604993312527,0.5284956925115971,0.7265177548682702,0.0
154,0.7993881118881119,0.4190815871600535,0.4005964214711729,0.7219358533791522,0.0
155,0.876311188811189,0.5046812304948729,0.5864811133200796,0.6692439862542954,0.0
156,0.7777534965034965,0.5104770396790013,0.7094102054340623,0.5824742268041236,1.0
157,0.8072552447552448,0.6210432456531432,0.23359840954274355,0.6904352806414662,1.0
158,0.8701923076923077,0.5724476148016049,0.5248508946322068,0.7981099656357388,0.0
159,0.8507430069930069,0.514489522960321,0.4685222001325381,0.729095074455899,0.0
160,0.8173076923076923,0.41283994650022293,0.8154406891981445,0.5151775486827033,0.0
161,0.8291083916083919,0.3325902808738297,0.7007952286282306,0.5455326460481098,1.0
162,0.7838723776223777,0.3397235844850647,0.8045062955599733,0.08447880870561278,0.0
163,0.8319493006993006,0.44895229603209985,0.6477799867461895,0.5824742268041236,0.0
164,0.7648601398601398,0.6139099420419081,0.20377733598409542,0.5589919816723941,0.0
165,0.8592657342657344,0.4453856442264824,0.5738899933730948,0.5773195876288659,0.0
166,0.7659527972027973,0.427552385198395,0.6235917826375083,0.6955899198167239,0.0
167,0.806381118881119,0.42443156486847966,0.41650099403578533,0.7322451317296677,0.0
168,0.8404720279720281,0.41506910387873386,0.7445328031809144,0.5432416953035508,0.0
169,0.854020979020979,0.567989300044583,0.38303512259774686,0.815578465063001,0.0
170,0.7875874125874127,0.3660276415514935,0.863817097415507,0.3980526918671248,0.0
171,0.7819055944055944,0.5416852429781542,0.4274353876739563,0.6506300114547536,0.0
172,0.8315122377622377,0.478377173428444,0.49204771371769385,0.7488545246277205,0.0
173,0.822333916083916,0.5046812304948729,0.3750828363154407,0.7958190148911798,0.0
174,0.7342657342657344,0.3580026749888542,0.40457256461232605,0.61340206185567,0.0
175,0.7731643356643356,0.6170307623718234,0.35155732273028495,0.8605383734249713,0.0
176,0.8168706293706294,0.3932233615693268,0.4357190192180252,0.5615693012600229,0.0
177,0.7132867132867131,0.46723138653588936,0.5165672630881379,0.6136884306987399,0.0
178,0.8395979020979019,0.505127061970575,0.5414181577203446,0.7554410080183276,0.0
179,0.7864947552447552,0.4449398127507802,0.6517561298873427,0.399770904925544,1.0
180,0.7309877622377621,0.45028979045920636,0.6272365805168987,0.4478808705612829,1.0
181,0.8208041958041956,0.6045474810521623,0.49337309476474484,0.7731958762886597,0.0
182,0.8258304195804194,0.4190815871600535,0.8117958913187542,0.5320733104238258,0.0
183,0.8199300699300698,0.4596522514489523,0.43008614976805837,0.6623711340206184,0.0
184,0.8621066433566431,0.5189478377173429,0.4178263750828363,0.6752577319587628,0.0
185,0.8636363636363635,0.4627730717788676,0.6653412856196157,0.6042382588774341,0.0
186,0.8822115384615385,0.4694605439144003,0.5152418820410868,0.670389461626575,1.0
187,0.868881118881119,0.6384306732055283,0.32339297548045065,0.7898052691867125,0.0
188,0.8240821678321677,0.5189478377173429,0.3740888005301524,0.5088774341351661,1.0
189,0.6883741258741256,0.4774855104770397,0.32372432074221336,0.8834478808705613,0.0
190,0.7399475524475523,0.517164511814534,0.6726308813783963,0.7136311569301259,0.0
191,0.7703234265734265,0.5786892554614356,0.5202120609675281,0.8613974799541809,0.0
192,0.8441870629370631,0.4288898796255015,0.670311464546057,0.5598510882016036,0.0
193,0.8656031468531469,0.49888542131074454,0.4966865473823724,0.8124284077892324,0.0
194,0.7919580419580419,0.42353990191707536,0.4943671305500332,0.6775486827033218,0.0
195,0.8205856643356644,0.5109228711547036,0.5878064943671305,0.7282359679266894,0.0
196,0.872159090909091,0.4534106107891217,0.4274353876739563,0.6400343642611683,0.0
197,0.818618881118881,0.5858225590726704,0.5318091451292246,0.7608820160366552,0.0
198,0.7690122377622377,0.517164511814534,0.6278992710404241,0.6506300114547536,0.0
199,0.7762237762237765,0.4707980383415069,0.3260437375745527,0.6958762886597938,1.0
200,0.9163024475524477,0.478377173428444,0.8737574552683898,0.4209621993127147,0.0
201,0.7427884615384617,0.5229603209986624,0.4118621603711067,0.70446735395189,1.0
202,0.857298951048951,0.4881854658938921,0.5241882041086812,0.7457044673539519,0.0
203,0.8103146853146852,0.4712438698172091,0.3502319416832339,0.6554982817869415,1.0
204,0.8251748251748252,0.45608559964333484,0.605036447978794,0.6944444444444444,0.0
205,0.8124999999999998,0.461435577351761,0.4317428760768721,0.7789232531500573,0.0
206,0.7622377622377623,0.5251894783771733,0.17130550033134526,0.6603665521191293,0.0
207,0.8315122377622377,0.5091395452518948,0.36083499005964215,0.6935853379152348,1.0
208,0.7277097902097902,0.45742309407044135,0.427766732935719,0.6428980526918671,1.0
209,0.7956730769230769,0.6152474364690146,0.5964214711729623,0.6563573883161511,0.0
210,0.8548951048951048,0.3927775300936246,0.711066931742876,0.43613974799541805,0.0
211,0.8277972027972027,0.5742309407044137,0.5318091451292246,0.7797823596792668,0.0
212,0.883741258741259,0.7133303611234953,0.5198807157057654,0.5252004581901488,0.0
213,0.807910839160839,0.6201515827017388,0.3144466534128562,0.8296105383734249,0.0
214,0.8004807692307694,0.48194382523406154,0.3098078197481776,0.8485108820160366,1.0
215,0.7862762237762235,0.3843067320552831,0.7402253147779987,0.2382588774341351,0.0
216,0.8140297202797202,0.6250557289344627,0.36083499005964215,0.7777777777777777,0.0
217,0.7904283216783214,0.5296477931341952,0.6047051027170312,0.7683276059564719,1.0
218,0.763548951048951,0.4364690147124387,0.42611000662690524,0.7488545246277205,0.0
219,0.802666083916084,0.3432902362906821,0.7978793903247183,0.3442153493699885,0.0
220,0.8236451048951048,0.44137316094516266,0.4065606361829026,0.8224513172966781,0.0
221,0.7875874125874127,0.45028979045920636,0.7137176938369781,0.5532646048109965,1.0
222,0.8669143356643356,0.5546143557735175,0.3972829688535454,0.7416953035509737,0.0
223,0.8793706293706294,0.5488185465893891,0.7190192180251822,0.7585910652920962,0.0
224,0.8424388111888115,0.534106107891217,0.5248508946322068,0.7233676975945016,1.0
225,0.7340472027972027,0.4770396790013375,0.6855533465871437,0.5297823596792668,1.0
226,0.8291083916083919,0.5693267944716898,0.5589794565937707,0.8167239404352805,1.0
227,0.8052884615384615,0.42264823896567094,0.7097415506958251,0.40721649484536077,0.0
228,0.8522727272727273,0.5086937137761927,0.3108018555334659,0.8161512027491408,1.0
229,0.7727272727272727,0.4458314757021845,0.28263750828363154,0.7637457044673539,1.0
230,0.830201048951049,0.44226482389656707,0.36381709741550694,0.7488545246277205,0.0
231,0.8942307692307689,0.6014266607222469,0.5046388336646785,0.6781214203894615,0.0
232,0.7969842657342656,0.3486402139991083,0.6795891318754141,0.41151202749140886,0.0
233,0.8660402097902098,0.4716897012929112,0.47249834327369117,0.7769186712485682,0.0
234,0.8319493006993006,0.4279982166740972,0.6792577866136514,0.6131156930126002,0.0
235,0.6844405594405594,0.4520731163620151,0.5878064943671305,0.5546964490263459,1.0
236,0.8203671328671327,0.4948729380294249,0.5921139827700463,0.7514318442153494,0.0
237,0.8894230769230769,0.5853767275969683,0.6292246520874751,0.38774341351660935,0.0
238,0.811625874125874,0.8515381185911726,0.5990722332670644,0.6503436426116838,0.0
239,0.7958916083916081,0.5528310298707089,0.487740225314778,0.8164375715922108,0.0
240,0.8181818181818181,0.6504681230494873,0.3929754804506296,0.8109965635738831,0.0
241,0.7744755244755244,0.43914400356665173,0.3880053015241882,0.7766323024054982,0.0
242,0.8404720279720281,0.5354436023183236,0.5881378396288933,0.6786941580756013,0.0
243,0.7768793706293706,0.519393669193045,0.40556660039761433,0.5621420389461627,1.0
244,0.8872377622377623,0.594293357111012,0.4811133200795229,0.7614547537227949,1.0
245,0.8612325174825177,0.5443602318323673,0.781974817760106,0.5804696449026345,1.0
246,0.8516171328671327,0.37984841729826124,0.7107355864811133,0.5329324169530354,0.0
247,0.8208041958041956,0.46723138653588936,0.7799867461895296,0.38688430698739973,0.0
248,0.8221153846153844,0.4881854658938921,0.4555997349237906,0.7038946162657502,0.0
249,0.9055944055944056,0.5577351761034328,0.3777335984095428,0.8482245131729667,0.0
250,0.846590909090909,0.5474810521622826,0.587143803843605,0.7760595647193584,0.0
251,0.869973776223776,0.6411056620597413,0.5536779324055666,0.7199312714776631,0.0
252,0.833479020979021,0.5800267498885421,0.34791252485089463,0.7236540664375715,0.0
253,0.8247377622377623,0.47614801604993306,0.8045062955599733,0.5177548682703321,0.0
254,0.7799388111888115,0.43201069995541685,0.3323392975480451,0.7107674684994272,1.0
255,0.8234265734265735,0.5095853767275969,0.44930417495029823,0.7007445589919816,0.0
256,0.7469405594405594,0.5349977708426215,0.5699138502319416,0.6388888888888888,1.0
257,0.7670454545454544,0.6130182790905037,0.6345261762756793,0.6517754868270331,0.0
258,0.7355769230769231,0.3856442264823896,0.4546056991385023,0.8247422680412371,0.0
259,0.8151223776223777,0.5251894783771733,0.6762756792577866,0.6869988545246277,0.0
260,0.8398164335664335,0.6504681230494873,0.32637508283631544,0.8307560137457044,0.0
261,0.8031031468531469,0.5042353990191708,0.4440026507620941,0.7073310423825887,0.0
262,0.8011363636363635,0.7111012037449844,0.3061630218687873,0.5813287514318441,1.0
263,0.8793706293706294,0.46455639768167634,0.7412193505632869,0.3645475372279495,0.0
264,0.763986013986014,0.38831921533660274,0.4499668654738237,0.8691294387170675,0.0
265,0.8487762237762235,0.6232724030316541,0.5202120609675281,0.851947308132875,0.0
266,0.7845279720279719,0.533660276415515,0.437375745526839,0.7637457044673539,0.0
267,0.8756555944055944,0.5046812304948729,0.5202120609675281,0.7328178694158074,1.0
268,0.8092220279720277,0.3923316986179224,0.3369781312127237,0.6801260022909508,1.0
269,0.8385052447552448,0.5127061970575122,0.6136514247846256,0.6672394043528063,0.0
270,0.7991695804195806,0.4547481052162282,0.4178263750828363,0.6832760595647193,0.0
271,0.8929195804195802,0.5064645563976817,0.6915175612988734,0.6672394043528063,0.0
272,0.7263986013986015,0.4962104324565314,0.5036447978793903,0.5604238258877433,0.0
273,0.692526223776224,0.4707980383415069,0.7256461232604374,0.6199885452462771,0.0
274,0.9331293706293706,0.5242978154257691,0.9125248508946322,0.44845360824742264,1.0
275,0.8094405594405594,0.4859563085153812,0.6010603048376408,0.6374570446735395,0.0
276,0.7819055944055944,0.4119482835488185,0.4310801855533466,0.8015463917525772,0.0
277,0.840909090909091,0.5608559964333482,0.36249171636845595,0.7935280641466208,0.0
278,0.7825611888111885,0.42978154257690593,0.5132538104705102,0.7351088201603665,0.0
279,0.7362325174825175,0.4895229603209986,0.538104705102717,0.4049255441008018,0.0
280,0.7801573426573427,0.49264378065091396,0.3502319416832339,0.40836197021764026,1.0
281,0.7725087412587415,0.5211769950958538,0.35321404903909875,0.7780641466208476,0.0
282,0.8435314685314685,0.627730717788676,0.45096090125911203,0.702176403207331,0.0
283,0.6783216783216783,0.5220686580472582,0.5513585155732272,0.8006872852233676,0.0
284,0.923513986013986,0.4627730717788676,0.5039761431411531,0.7963917525773195,0.0
285,0.8411276223776223,0.6312973695942934,0.487740225314778,0.6102520045819013,0.0
286,0.7895541958041961,0.5095853767275969,0.26872100728959575,0.7351088201603665,0.0
287,0.868444055944056,0.5135978600089166,0.6809145129224652,0.6271477663230239,0.0
288,0.9027534965034965,0.4458314757021845,0.7869449966865474,0.5624284077892324,0.0
289,0.8538024475524477,0.5283102987070887,0.6603711066931743,0.6761168384879724,0.0
290,0.7344842657342656,0.49175211769950955,0.6650099403578529,0.7173539518900343,0.0
291,0.7720716783216781,0.6210432456531432,0.4569251159708416,0.38688430698739973,1.0
292,0.7991695804195806,0.49977708426214884,0.618621603711067,0.668098510882016,0.0
293,0.7893356643356644,0.4427106553722693,0.5178926441351889,0.699885452462772,1.0
294,0.8367569930069931,0.5452518947837717,0.437375745526839,0.8115693012600228,1.0
295,0.8690996503496506,0.4699063753901025,0.7067594433399602,0.6964490263459335,0.0
296,0.8330419580419581,0.5376727596968345,0.441351888667992,0.7628865979381443,1.0
297,0.8621066433566431,0.553276861346411,0.25347912524850896,0.833906071019473,0.0
298,0.8146853146853144,0.49219794917521176,0.7140490390987408,0.6955899198167239,0.0
299,0.8216783216783219,0.4190815871600535,0.2958913187541418,0.4596219931271477,1.0
300,0.8232080419580419,0.502452073116362,0.5321404903909874,0.7660366552119129,0.0
301,0.9163024475524477,0.5996433348194383,0.7385685884691848,0.6208476517754868,0.0
302,0.9029720279720281,0.6009808292465448,0.5523525513585156,0.6546391752577319,0.0
303,0.61013986013986,0.323673651359786,0.3028495692511597,0.5804696449026345,0.0
304,0.8444055944055944,0.5176103432902364,0.49569251159708416,0.7104810996563573,1.0
305,0.7279283216783217,0.42175657601426664,0.7604373757455269,0.47909507445589916,0.0
306,0.7554632867132867,0.5764600980829246,0.5891318754141817,0.7462772050400917,0.0
307,0.869973776223776,0.6972804279982165,0.692180251822399,0.4447308132875143,0.0
308,0.7843094405594406,0.4716897012929112,0.5294897282968853,0.7270904925544099,0.0
309,0.7233391608391608,0.39857333927775296,0.6524188204108681,0.7113402061855669,0.0
310,0.7921765734265731,0.4529647793134195,0.19449966865473825,0.7308132875143183,0.0
311,0.7816870629370631,0.468568880962996,0.6023856858846919,0.5031500572737685,1.0
312,0.8509615384615385,0.6375390102541239,0.5222001325381047,0.8012600229095074,0.0
313,0.8218968531468531,0.38118591172536775,0.32007952286282304,0.8287514318442153,0.0
314,0.791520979020979,0.611234953187695,0.35752153744201454,0.802119129438717,0.0
315,0.8011363636363635,0.47347302719572004,0.7975480450629557,0.47451317296678114,0.0
316,0.7729458041958039,0.43958983504235394,0.4499668654738237,0.6718213058419243,0.0
317,0.9112762237762235,0.5037895675434685,0.9171636845593107,0.41752577319587625,0.0
318,0.826486013986014,0.5309852875613017,0.4188204108681246,0.7895189003436425,0.0
319,0.7196241258741258,0.3530985287561301,0.7813121272365804,0.22451317296678117,0.0
320,0.8393793706293706,0.5118145341061078,0.3220675944333996,0.8046964490263459,0.0
321,0.8105332167832169,0.42220240748996873,0.5354539430086149,0.5721649484536082,1.0
322,0.8439685314685315,0.5385644226482389,0.2644135188866799,0.8751431844215349,0.0
323,0.8562062937062935,0.6611680784663396,0.5188866799204772,0.7949599083619702,0.0
324,0.7609265734265735,0.514489522960321,0.7309476474486414,0.6766895761741122,0.0
325,0.6451048951048952,0.330806954971021,0.6282306163021869,0.5094501718213058,0.0
326,0.8033216783216781,0.4939812750780205,0.7852882703777335,0.5220504009163802,0.0
327,0.8205856643356644,0.3771734284440481,0.4638833664678595,0.6924398625429553,0.0
328,0.8282342657342656,0.9487293802942487,0.8359840954274353,0.2895189003436426,0.0
329,0.8345716783216786,0.4895229603209986,0.6776010603048377,0.7079037800687284,0.0
330,0.8524912587412585,0.4342398573339278,0.8701126573889992,0.5738831615120275,1.0
331,0.930944055944056,0.4039233169861792,0.7017892644135189,0.4390034364261168,0.0
332,0.8487762237762235,0.4342398573339278,0.49337309476474484,0.8121420389461625,0.0
333,0.8081293706293706,0.57958091841284,0.7736911862160372,0.6741122565864833,0.0
